368623, 1782, 1490, 3430, 81, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406939, 1597, 1765, 3393, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
406973, 1615, 1771, 3397, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407007, 1607, 1744, 3413, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407040, 1585, 1735, 3394, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407074, 1592, 1743, 3394, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407108, 1566, 1747, 3425, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407141, 1597, 1751, 3401, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407175, 1619, 1747, 3401, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407209, 1619, 1746, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407249, 1591, 1770, 3394, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407290, 1586, 1749, 3416, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407331, 1596, 1759, 3418, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407372, 1610, 1746, 3404, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407413, 1604, 1740, 3410, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407453, 1588, 1750, 3420, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407494, 1581, 1752, 3424, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407535, 1568, 1770, 3410, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407576, 1590, 1746, 3396, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407617, 1602, 1746, 3422, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407653, 1589, 1769, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407690, 1597, 1746, 3429, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407727, 1595, 1736, 3397, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407763, 1579, 1774, 3395, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407800, 1587, 1753, 3435, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407837, 1597, 1746, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407874, 1614, 1764, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407910, 1627, 1734, 3420, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407947, 1583, 1758, 3421, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
407984, 1587, 1752, 3412, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408021, 1587, 1770, 3416, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408066, 1591, 1760, 3415, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408111, 1591, 1769, 3398, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408156, 1582, 1757, 3424, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408202, 1569, 1763, 3396, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408247, 1584, 1742, 3407, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408292, 1582, 1788, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408338, 1585, 1787, 3395, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408383, 1569, 1757, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408428, 1586, 1772, 3396, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408474, 1590, 1761, 3404, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408514, 1584, 1771, 3419, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408555, 1569, 1742, 3409, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408596, 1585, 1757, 3431, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408637, 1580, 1754, 3424, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408678, 1574, 1751, 3409, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408719, 1579, 1746, 3411, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408760, 1586, 1772, 3424, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408801, 1571, 1784, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408842, 1584, 1760, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408883, 1581, 1763, 3423, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408915, 1569, 1763, 3404, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408947, 1586, 1771, 3413, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
408980, 1578, 1755, 3410, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409012, 1550, 1778, 3420, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409044, 1559, 1755, 3401, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409077, 1574, 1742, 3415, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409109, 1576, 1765, 3421, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409141, 1577, 1758, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409174, 1577, 1771, 3417, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409206, 1552, 1776, 3401, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409239, 1579, 1772, 3417, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409276, 1581, 1738, 3413, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409313, 1590, 1736, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409350, 1592, 1770, 3405, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409387, 1586, 1764, 3401, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409424, 1613, 1750, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409461, 1587, 1705, 3407, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409498, 1605, 1746, 3413, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409535, 1568, 1773, 3444, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409572, 1613, 1781, 3395, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409609, 1612, 1751, 3395, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409646, 1613, 1767, 3410, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409683, 1591, 1741, 3419, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409721, 1594, 1763, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409758, 1626, 1729, 3392, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409795, 1642, 1719, 3422, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409833, 1589, 1720, 3397, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409870, 1618, 1743, 3391, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409907, 1611, 1758, 3399, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409945, 1632, 1734, 3400, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
409982, 1639, 1719, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410020, 1633, 1746, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410063, 1633, 1720, 3414, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410107, 1632, 1745, 3409, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410150, 1637, 1714, 3381, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410194, 1614, 1728, 3396, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410237, 1609, 1731, 3407, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410281, 1625, 1749, 3415, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410324, 1629, 1739, 3395, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410368, 1615, 1714, 3419, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410411, 1599, 1756, 3392, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410455, 1614, 1743, 3396, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410496, 1629, 1732, 3383, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410537, 1614, 1754, 3397, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410578, 1585, 1750, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410620, 1600, 1749, 3419, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410661, 1612, 1747, 3401, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410702, 1601, 1746, 3412, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410744, 1570, 1756, 3417, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410785, 1585, 1763, 3403, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410826, 1589, 1743, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410868, 1604, 1741, 3397, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410901, 1590, 1754, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410935, 1570, 1745, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
410969, 1581, 1764, 3411, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411002, 1577, 1755, 3406, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411036, 1596, 1716, 3401, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411070, 1597, 1731, 3403, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411104, 1581, 1760, 3416, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411137, 1573, 1753, 3423, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411171, 1588, 1747, 3428, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411205, 1599, 1754, 3421, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411239, 1586, 1750, 3405, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411279, 1593, 1761, 3415, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411319, 1586, 1766, 3407, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411359, 1590, 1728, 3414, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411399, 1582, 1728, 3410, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411440, 1570, 1746, 3416, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411480, 1587, 1776, 3418, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411520, 1580, 1747, 3404, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411560, 1600, 1724, 3415, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411600, 1599, 1739, 3414, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411641, 1574, 1763, 3414, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411677, 1591, 1743, 3426, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411714, 1584, 1740, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411750, 1571, 1737, 3412, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411787, 1598, 1748, 3430, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411824, 1614, 1734, 3420, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411860, 1592, 1727, 3431, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411897, 1612, 1742, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411934, 1606, 1748, 3396, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
411970, 1626, 1730, 3428, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412007, 1606, 1774, 3397, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412044, 1599, 1735, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412084, 1617, 1719, 3418, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412125, 1612, 1704, 3393, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412166, 1612, 1735, 3423, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412207, 1607, 1712, 3411, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412248, 1623, 1711, 3408, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412288, 1651, 1720, 3411, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412329, 1625, 1721, 3393, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412370, 1645, 1714, 3392, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412411, 1562, 1702, 3436, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412452, 1628, 1743, 3402, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412489, 1665, 1687, 3382, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412526, 1647, 1696, 3419, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412563, 1631, 1711, 3399, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412600, 1624, 1743, 3392, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412637, 1657, 1718, 3381, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412674, 1636, 1706, 3422, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412711, 1631, 1735, 3405, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412748, 1619, 1715, 3439, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412785, 1630, 1733, 3420, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412823, 1645, 1710, 3400, 77, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412860, 1599, 1730, 3418, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412898, 1603, 1750, 3433, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412935, 1625, 1746, 3392, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
412973, 1614, 1729, 3419, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413010, 1623, 1727, 3426, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413048, 1620, 1730, 3403, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413085, 1623, 1719, 3421, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413123, 1599, 1730, 3413, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413160, 1615, 1759, 3417, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413198, 1592, 1733, 3420, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413236, 1603, 1739, 3420, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413274, 1613, 1739, 3402, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413312, 1593, 1748, 3398, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413350, 1573, 1744, 3402, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413388, 1588, 1769, 3410, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413426, 1618, 1749, 3413, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413464, 1606, 1732, 3412, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413502, 1624, 1750, 3443, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413540, 1576, 1762, 3413, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413578, 1588, 1753, 3403, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413617, 1596, 1757, 3415, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413659, 1593, 1727, 3425, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413701, 1580, 1755, 3414, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413743, 1584, 1746, 3416, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413785, 1596, 1735, 3414, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413828, 1595, 1725, 3408, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413870, 1572, 1746, 3425, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413912, 1594, 1747, 3418, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413954, 1597, 1775, 3403, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
413996, 1594, 1714, 3416, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414039, 1606, 1750, 3423, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414075, 1565, 1762, 3413, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414112, 1588, 1767, 3413, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414149, 1604, 1748, 3407, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414186, 1599, 1718, 3411, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414223, 1607, 1723, 3409, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414259, 1609, 1730, 3413, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414296, 1605, 1744, 3403, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414333, 1623, 1730, 3426, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414370, 1615, 1736, 3376, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414407, 1619, 1709, 3441, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414444, 1602, 1737, 3424, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414483, 1627, 1733, 3386, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414522, 1626, 1701, 3391, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
414561, 1656, 1737, 3400, 80, 6cd6feca-bc61-4b0c-94d8-7ccd3110da60, , duduk, duduk_tasyahud_akhir, , 
