271001, 2429, 2104, 2520, 96, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311550, 2093, 2404, 2679, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311584, 2096, 2390, 2687, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311624, 2121, 2368, 2696, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311665, 2123, 2367, 2673, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311706, 2109, 2337, 2655, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311747, 2082, 2389, 2675, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311788, 2087, 2365, 2681, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311829, 2081, 2401, 2685, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311870, 2061, 2401, 2677, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311911, 2134, 2377, 2694, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311952, 2132, 2299, 2654, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
311993, 2029, 2397, 2685, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312042, 2076, 2408, 2672, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312091, 2093, 2406, 2621, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312140, 2032, 2345, 2679, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312189, 2066, 2390, 2674, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312238, 2096, 2402, 2615, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312287, 2134, 2359, 2668, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312336, 2134, 2469, 2605, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312385, 2082, 2448, 2632, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312434, 2112, 2432, 2627, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312484, 2129, 2392, 2633, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312511, 2101, 2422, 2633, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312538, 2107, 2423, 2620, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312565, 2102, 2397, 2617, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312593, 2120, 2404, 2646, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312620, 2045, 2455, 2622, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312647, 2053, 2402, 2622, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312674, 2146, 2376, 2635, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312702, 2124, 2420, 2619, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312729, 2071, 2423, 2663, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312756, 2095, 2396, 2632, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312784, 2106, 2423, 2631, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312824, 2098, 2418, 2625, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312865, 2131, 2421, 2639, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312906, 2150, 2377, 2641, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312947, 2116, 2419, 2645, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
312988, 2103, 2420, 2632, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313029, 2119, 2389, 2607, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313070, 2072, 2383, 2635, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313111, 2028, 2465, 2645, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313152, 2105, 2410, 2645, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313193, 2077, 2394, 2650, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313231, 2085, 2432, 2627, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313270, 2107, 2437, 2622, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313308, 2133, 2391, 2624, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313347, 2123, 2412, 2617, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313386, 2100, 2425, 2625, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313424, 2062, 2390, 2632, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313463, 2083, 2441, 2636, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313501, 2068, 2433, 2636, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313540, 2087, 2420, 2645, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313579, 2101, 2407, 2633, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313615, 2101, 2409, 2616, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313652, 2084, 2418, 2646, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313689, 2074, 2449, 2652, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313726, 2049, 2453, 2630, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313763, 2065, 2429, 2661, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313800, 2108, 2397, 2642, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313837, 2110, 2437, 2620, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313874, 2057, 2454, 2615, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313911, 2113, 2439, 2628, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313948, 2122, 2398, 2613, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
313985, 2116, 2423, 2635, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314027, 2049, 2470, 2631, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314069, 2056, 2426, 2636, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314111, 2048, 2464, 2651, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314154, 2008, 2425, 2649, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314196, 2129, 2440, 2619, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314238, 2078, 2438, 2646, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314281, 2077, 2403, 2561, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314323, 2075, 2532, 2630, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314365, 2038, 2447, 2644, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314408, 2101, 2436, 2626, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314443, 2057, 2477, 2624, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314479, 2080, 2390, 2620, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314514, 2076, 2422, 2631, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314550, 2098, 2446, 2618, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314586, 2074, 2417, 2629, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314621, 2132, 2373, 2659, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314657, 2144, 2396, 2686, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314693, 2103, 2388, 2642, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314728, 2101, 2372, 2640, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314764, 2079, 2426, 2630, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314800, 2039, 2419, 2692, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314840, 2093, 2398, 2657, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314881, 2102, 2388, 2661, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314922, 2044, 2399, 2680, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
314962, 2069, 2431, 2659, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315003, 2058, 2415, 2652, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315044, 2074, 2394, 2664, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315084, 2068, 2402, 2662, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315125, 2072, 2394, 2649, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315166, 2090, 2409, 2698, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315207, 2035, 2445, 2647, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315245, 2069, 2418, 2648, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315284, 2111, 2395, 2649, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315322, 2064, 2431, 2670, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315361, 2021, 2460, 2641, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315400, 2040, 2420, 2661, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315438, 2067, 2404, 2648, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315477, 2079, 2488, 2668, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315515, 2091, 2431, 2662, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315554, 2065, 2411, 2650, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315593, 2057, 2412, 2655, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315631, 2017, 2444, 2662, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315669, 2036, 2410, 2643, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315708, 2088, 2486, 2683, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315746, 2086, 2428, 2629, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315784, 2031, 2397, 2648, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315823, 2058, 2423, 2669, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315861, 2025, 2444, 2662, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315899, 2023, 2441, 2652, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315938, 2052, 2427, 2649, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
315976, 2084, 2407, 2670, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316015, 2076, 2446, 2651, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316053, 2054, 2455, 2655, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316091, 2068, 2394, 2757, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316129, 1991, 2458, 2573, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316168, 2052, 2419, 2615, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316206, 2093, 2367, 2678, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316244, 2147, 2403, 2629, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316283, 2105, 2366, 2693, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316321, 2101, 2392, 2690, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316359, 2057, 2375, 2675, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316398, 2027, 2449, 2611, 94, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316435, 2030, 2430, 2640, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316472, 2059, 2454, 2651, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316510, 2111, 2405, 2612, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316547, 2117, 2422, 2649, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316585, 2066, 2397, 2633, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316622, 2078, 2467, 2622, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316660, 2083, 2461, 2638, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316697, 2053, 2439, 2668, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316735, 2053, 2481, 2505, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316772, 2080, 2434, 2603, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316810, 2105, 2461, 2616, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316848, 2057, 2469, 2593, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316887, 2049, 2463, 2634, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316926, 2098, 2486, 2600, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
316965, 2036, 2459, 2566, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317004, 2040, 2499, 2600, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317043, 2083, 2482, 2605, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317082, 2067, 2474, 2619, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317121, 2077, 2463, 2587, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317160, 2064, 2427, 2647, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317199, 2067, 2539, 2525, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317238, 2068, 2583, 2464, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317278, 2034, 2538, 2607, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317318, 2030, 2530, 2580, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317358, 2074, 2531, 2537, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317398, 2071, 2523, 2556, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317438, 2000, 2525, 2569, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317478, 2013, 2521, 2576, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317518, 2046, 2544, 2566, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317558, 2013, 2532, 2585, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317598, 2010, 2562, 2587, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317640, 2058, 2557, 2582, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317682, 2040, 2539, 2615, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317724, 2104, 2588, 2600, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
317766, 2195, 2602, 2561, 93, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
