202192, 2773, 1715, 2664, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242036, 2405, 2148, 2619, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242076, 2385, 2155, 2633, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242117, 2391, 2133, 2615, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242157, 2386, 2151, 2619, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242198, 2369, 2148, 2637, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242238, 2373, 2143, 2628, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242278, 2356, 2137, 2622, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242319, 2388, 2138, 2620, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242359, 2370, 2179, 2614, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242400, 2356, 2138, 2647, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242439, 2389, 2138, 2617, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242479, 2415, 2132, 2633, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242518, 2379, 2169, 2630, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242558, 2347, 2154, 2631, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242597, 2371, 2170, 2623, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242637, 2377, 2156, 2630, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242676, 2380, 2144, 2622, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242716, 2393, 2151, 2618, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242755, 2376, 2155, 2622, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242795, 2365, 2166, 2621, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242832, 2373, 2154, 2626, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242870, 2356, 2153, 2623, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242908, 2390, 2171, 2613, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242946, 2350, 2178, 2625, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
242984, 2381, 2135, 2612, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243021, 2351, 2134, 2617, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243059, 2375, 2213, 2629, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243097, 2345, 2181, 2622, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243135, 2421, 2130, 2604, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243173, 2382, 2131, 2646, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243211, 2343, 2170, 2619, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243251, 2361, 2164, 2617, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243292, 2390, 2148, 2608, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243332, 2367, 2154, 2636, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243373, 2352, 2152, 2627, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243413, 2390, 2163, 2630, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243454, 2382, 2150, 2642, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243494, 2378, 2170, 2600, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243535, 2348, 2157, 2605, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243575, 2345, 2139, 2615, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243616, 2381, 2171, 2634, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243655, 2366, 2161, 2609, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243694, 2373, 2145, 2637, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243734, 2383, 2176, 2619, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243773, 2362, 2173, 2636, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243813, 2382, 2118, 2623, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243852, 2421, 2155, 2627, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243892, 2376, 2158, 2626, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243931, 2356, 2162, 2618, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
243971, 2385, 2141, 2604, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244010, 2360, 2158, 2630, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244050, 2408, 2142, 2631, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244086, 2378, 2121, 2603, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244122, 2374, 2137, 2625, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244158, 2371, 2162, 2605, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244194, 2410, 2161, 2643, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244230, 2384, 2149, 2604, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244266, 2395, 2149, 2623, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244302, 2374, 2136, 2637, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244338, 2380, 2154, 2652, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244374, 2380, 2142, 2615, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244411, 2349, 2156, 2625, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244449, 2373, 2188, 2623, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244488, 2393, 2154, 2619, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244527, 2363, 2154, 2613, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244566, 2356, 2158, 2629, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244605, 2375, 2154, 2633, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244643, 2384, 2167, 2616, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244682, 2370, 2171, 2606, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244721, 2368, 2140, 2647, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244760, 2352, 2157, 2622, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244799, 2386, 2162, 2620, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244837, 2380, 2138, 2617, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244875, 2384, 2168, 2619, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244913, 2387, 2165, 2637, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244951, 2367, 2158, 2618, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
244989, 2379, 2163, 2639, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245028, 2359, 2166, 2625, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245066, 2350, 2170, 2619, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245104, 2371, 2141, 2624, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245142, 2408, 2135, 2609, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245180, 2365, 2150, 2645, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245219, 2348, 2163, 2619, 89, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245257, 2381, 2133, 2618, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245295, 2378, 2155, 2630, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245333, 2353, 2135, 2625, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245371, 2384, 2122, 2621, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245409, 2379, 2156, 2614, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245447, 2369, 2152, 2615, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245485, 2365, 2170, 2633, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245523, 2364, 2159, 2630, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245561, 2353, 2139, 2616, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245600, 2379, 2165, 2631, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245639, 2371, 2166, 2631, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245679, 2387, 2110, 2617, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245719, 2376, 2167, 2634, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245759, 2320, 2190, 2628, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245799, 2383, 2159, 2625, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245839, 2415, 2132, 2604, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245879, 2393, 2143, 2644, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245919, 2350, 2150, 2640, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245959, 2394, 2151, 2624, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
245999, 2373, 2178, 2631, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246035, 2353, 2181, 2653, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246071, 2381, 2127, 2608, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246107, 2407, 2123, 2643, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246143, 2383, 2161, 2632, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246179, 2379, 2157, 2612, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246215, 2386, 2148, 2629, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246251, 2402, 2138, 2630, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246287, 2370, 2141, 2625, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246323, 2392, 2121, 2629, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246359, 2402, 2128, 2624, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246395, 2373, 2171, 2621, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246440, 2356, 2167, 2656, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246485, 2382, 2143, 2625, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246531, 2413, 2153, 2622, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246576, 2370, 2149, 2626, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246622, 2367, 2133, 2622, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246667, 2408, 2150, 2639, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246712, 2374, 2150, 2632, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246758, 2362, 2152, 2610, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246803, 2394, 2133, 2630, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246849, 2384, 2145, 2597, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246882, 2400, 2144, 2614, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246915, 2368, 2165, 2641, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246949, 2393, 2158, 2615, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
246982, 2394, 2148, 2599, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247016, 2406, 2130, 2621, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247049, 2391, 2136, 2603, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247083, 2391, 2138, 2615, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247116, 2394, 2133, 2586, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247150, 2393, 2141, 2616, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247183, 2377, 2172, 2624, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247217, 2414, 2151, 2617, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247254, 2420, 2138, 2601, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247292, 2427, 2149, 2596, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247330, 2432, 2114, 2582, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247368, 2420, 2129, 2586, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247406, 2414, 2097, 2560, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247443, 2476, 2101, 2606, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247481, 2415, 2151, 2610, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247519, 2363, 2169, 2550, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247557, 2330, 2162, 2698, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247595, 2493, 2149, 2597, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247635, 2583, 2034, 2494, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247675, 2530, 2083, 2500, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247715, 2540, 2057, 2475, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247755, 2535, 2083, 2634, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247795, 2442, 2166, 2597, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247835, 2412, 2141, 2546, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247875, 2437, 2124, 2554, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247915, 2513, 2090, 2569, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247955, 2485, 2068, 2576, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
247995, 2477, 2084, 2586, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248031, 2471, 2096, 2586, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248068, 2480, 2118, 2574, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248105, 2498, 2118, 2560, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248141, 2485, 2103, 2552, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248178, 2503, 2080, 2587, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248215, 2493, 2068, 2559, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248252, 2475, 2093, 2547, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248288, 2519, 2083, 2559, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248325, 2492, 2083, 2572, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248362, 2515, 2094, 2565, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248399, 2454, 2114, 2599, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248435, 2462, 2122, 2554, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248472, 2460, 2094, 2532, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248509, 2563, 2111, 2588, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248546, 2453, 2091, 2525, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248583, 2574, 2108, 2584, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248620, 2444, 2030, 2513, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248657, 2605, 2101, 2510, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248694, 2453, 2111, 2756, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248731, 2356, 2160, 2458, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248768, 2495, 2125, 2669, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248806, 2445, 2116, 2548, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248845, 2526, 2084, 2561, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248884, 2451, 2096, 2601, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248923, 2468, 2104, 2554, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
248962, 2447, 2105, 2613, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249000, 2432, 2120, 2592, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249039, 2412, 2128, 2600, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249078, 2369, 2176, 2590, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249117, 2409, 2151, 2591, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249156, 2475, 2122, 2589, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249195, 2458, 2139, 2579, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249233, 2412, 2156, 2548, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249271, 2441, 2135, 2577, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249310, 2452, 2170, 2556, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249348, 2444, 2126, 2594, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249387, 2411, 2169, 2602, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249425, 2418, 2155, 2560, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249463, 2426, 2163, 2602, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249502, 2439, 2133, 2547, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249540, 2447, 2167, 2593, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249579, 2419, 2161, 2535, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249620, 2376, 2108, 2527, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249661, 2378, 2320, 2661, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249703, 2350, 2223, 2587, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249744, 2405, 2222, 2509, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249786, 2497, 2205, 2568, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249827, 2483, 2128, 2531, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249868, 2440, 2157, 2571, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249910, 2440, 2173, 2528, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249951, 2446, 2183, 2518, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
249993, 2447, 2167, 2535, 90, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
