245735, 2152, 2193, 2749, 80, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288274, 2076, 2243, 2798, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288312, 2053, 2215, 2824, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288350, 2068, 2242, 2819, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288389, 2078, 2226, 2806, 78, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288431, 2068, 2243, 2814, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288473, 2091, 2238, 2826, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288515, 2064, 2239, 2824, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288557, 2037, 2231, 2827, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288599, 2096, 2226, 2807, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288641, 2064, 2215, 2810, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288683, 2059, 2247, 2826, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288725, 2069, 2237, 2814, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288767, 2075, 2228, 2812, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288810, 2068, 2246, 2823, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288843, 2082, 2234, 2834, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288876, 2090, 2206, 2829, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288909, 2068, 2231, 2826, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288942, 2077, 2195, 2796, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
288975, 2070, 2228, 2815, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289008, 2083, 2258, 2813, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289041, 2069, 2220, 2814, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289074, 2074, 2237, 2804, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289107, 2071, 2232, 2813, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289140, 2079, 2234, 2802, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289173, 2090, 2228, 2833, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289216, 2065, 2210, 2815, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289260, 2076, 2236, 2831, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289303, 2101, 2219, 2808, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289347, 2091, 2233, 2812, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289390, 2085, 2227, 2819, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289434, 2095, 2227, 2814, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289477, 2068, 2219, 2802, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289521, 2088, 2252, 2819, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289564, 2072, 2237, 2817, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289608, 2073, 2205, 2809, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289641, 2102, 2240, 2811, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289675, 2075, 2236, 2817, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289708, 2083, 2231, 2818, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289742, 2084, 2241, 2820, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289776, 2059, 2228, 2828, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289809, 2075, 2231, 2796, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289843, 2073, 2234, 2818, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289877, 2091, 2199, 2813, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289910, 2096, 2227, 2821, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289944, 2077, 2223, 2828, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
289978, 2075, 2234, 2801, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290020, 2077, 2232, 2817, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290063, 2077, 2228, 2801, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290106, 2078, 2215, 2813, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290149, 2079, 2237, 2821, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290192, 2061, 2241, 2821, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290235, 2087, 2207, 2802, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290278, 2082, 2248, 2817, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290321, 2079, 2217, 2823, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290364, 2074, 2221, 2801, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290407, 2077, 2238, 2804, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290445, 2059, 2246, 2809, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290484, 2074, 2232, 2813, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290522, 2083, 2227, 2806, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290561, 2069, 2235, 2833, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290599, 2074, 2225, 2811, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290638, 2064, 2225, 2809, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290676, 2074, 2204, 2809, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290715, 2092, 2244, 2813, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290753, 2066, 2215, 2819, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290792, 2071, 2233, 2803, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290831, 2076, 2239, 2841, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290870, 2090, 2215, 2823, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290909, 2067, 2239, 2817, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290948, 2043, 2206, 2834, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
290987, 2052, 2250, 2800, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291027, 2054, 2204, 2827, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291066, 2069, 2235, 2812, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291105, 2069, 2239, 2809, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291144, 2085, 2223, 2811, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291183, 2083, 2230, 2797, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291223, 2059, 2228, 2813, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291259, 2056, 2224, 2813, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291295, 2078, 2217, 2814, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291331, 2075, 2221, 2819, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291367, 2094, 2248, 2804, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291404, 2065, 2234, 2835, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291440, 2079, 2228, 2808, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291476, 2091, 2236, 2807, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291512, 2065, 2229, 2815, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291548, 2090, 2236, 2813, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291585, 2068, 2250, 2820, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291619, 2077, 2234, 2817, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291654, 2082, 2233, 2805, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291689, 2080, 2230, 2812, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291724, 2071, 2229, 2839, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291759, 2048, 2237, 2802, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291794, 2077, 2240, 2817, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291829, 2059, 2238, 2809, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291864, 2065, 2216, 2813, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291899, 2063, 2218, 2819, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291934, 2076, 2218, 2816, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
291969, 2105, 2225, 2819, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292009, 2082, 2227, 2823, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292049, 2079, 2224, 2820, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292090, 2059, 2222, 2812, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292130, 2098, 2212, 2822, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292171, 2080, 2233, 2794, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292211, 2063, 2212, 2808, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292251, 2079, 2247, 2806, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292292, 2087, 2225, 2812, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292332, 2081, 2221, 2827, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292373, 2078, 2237, 2817, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292413, 2068, 2215, 2798, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292453, 2090, 2232, 2799, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292493, 2074, 2242, 2813, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292533, 2056, 2247, 2811, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292574, 2072, 2226, 2821, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292614, 2054, 2236, 2805, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292654, 2077, 2236, 2815, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292694, 2060, 2234, 2825, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292734, 2092, 2210, 2792, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292775, 2081, 2233, 2827, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292812, 2069, 2244, 2822, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292850, 2084, 2238, 2810, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292888, 2082, 2235, 2815, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292926, 2077, 2231, 2821, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
292964, 2079, 2243, 2840, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293001, 2088, 2227, 2814, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293039, 2070, 2218, 2823, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293077, 2067, 2221, 2809, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293115, 2076, 2221, 2819, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293153, 2071, 2252, 2804, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293191, 2076, 2234, 2820, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293230, 2037, 2233, 2830, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293269, 2077, 2219, 2813, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293309, 2075, 2233, 2797, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293348, 2072, 2228, 2830, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293388, 2050, 2246, 2803, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293427, 2098, 2240, 2816, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293466, 2083, 2211, 2815, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293506, 2077, 2244, 2812, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293545, 2044, 2224, 2810, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293585, 2073, 2229, 2805, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293624, 2081, 2205, 2812, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
293664, 2072, 2265, 2821, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
