290999, 1735, 1915, 2949, 76, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333579, 1258, 3008, 2582, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333624, 1292, 2989, 2557, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333660, 1276, 2949, 2592, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333696, 1236, 2988, 2589, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333732, 1259, 2987, 2578, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333768, 1276, 2984, 2561, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333804, 1235, 2990, 2578, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333840, 1265, 2995, 2560, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333876, 1243, 2987, 2584, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333912, 1279, 2973, 2557, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333948, 1250, 2978, 2574, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
333985, 1259, 2982, 2577, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334021, 1266, 2981, 2581, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334057, 1249, 2981, 2566, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334093, 1264, 2990, 2568, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334129, 1257, 2949, 2594, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334165, 1270, 2972, 2580, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334201, 1267, 2997, 2570, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334237, 1252, 2995, 2569, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334273, 1232, 2973, 2575, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334309, 1299, 2983, 2566, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334345, 1273, 2999, 2560, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334381, 1237, 2978, 2574, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334419, 1233, 2984, 2555, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334458, 1277, 2994, 2582, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334496, 1260, 2996, 2538, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334535, 1224, 2971, 2585, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334574, 1254, 3001, 2584, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334612, 1266, 3004, 2586, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334651, 1281, 2961, 2568, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334689, 1270, 2995, 2567, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334728, 1238, 3007, 2575, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334767, 1263, 2993, 2551, 85, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334803, 1259, 3010, 2555, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334840, 1243, 2981, 2571, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334876, 1279, 2988, 2579, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334913, 1285, 2971, 2578, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334949, 1220, 3023, 2567, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
334986, 1222, 3015, 2553, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335022, 1285, 3002, 2553, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335059, 1251, 2976, 2575, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335095, 1230, 3005, 2568, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335132, 1247, 2988, 2558, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335169, 1271, 2974, 2572, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335209, 1252, 3006, 2554, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335250, 1219, 2993, 2544, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335290, 1214, 3016, 2557, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335331, 1237, 2985, 2554, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335372, 1263, 3004, 2562, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335412, 1247, 2998, 2550, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335453, 1262, 2965, 2564, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335493, 1260, 3004, 2555, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335534, 1225, 3024, 2573, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335575, 1212, 2996, 2587, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335615, 1230, 3013, 2561, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335656, 1278, 2994, 2563, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335696, 1221, 3033, 2577, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335737, 1210, 3026, 2539, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335778, 1282, 3001, 2543, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335818, 1254, 3012, 2554, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335859, 1238, 3014, 2574, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335899, 1232, 2966, 2562, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335940, 1248, 2999, 2581, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
335981, 1225, 3007, 2552, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336020, 1267, 2993, 2556, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336059, 1251, 3006, 2573, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336099, 1237, 3019, 2568, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336138, 1252, 2960, 2546, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336178, 1290, 2971, 2567, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336217, 1311, 2996, 2567, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336257, 1257, 2970, 2570, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336296, 1271, 2980, 2560, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336336, 1279, 2996, 2579, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336375, 1276, 2996, 2593, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336415, 1315, 2975, 2570, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336450, 1351, 2997, 2584, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336486, 1213, 2930, 2487, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336522, 1241, 2993, 2579, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336558, 1350, 2999, 2636, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336594, 1426, 2879, 2564, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336630, 1387, 2883, 2510, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336666, 1426, 2954, 2485, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336702, 1399, 2941, 2567, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336738, 1331, 2974, 2536, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336774, 1332, 2979, 2541, 86, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336816, 1352, 2975, 2538, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336858, 1329, 2974, 2549, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336900, 1349, 2943, 2565, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336943, 1360, 2942, 2557, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
336985, 1369, 2937, 2556, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337027, 1361, 2938, 2522, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337070, 1338, 2971, 2569, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337112, 1350, 2986, 2549, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337154, 1335, 2973, 2538, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337197, 1382, 2957, 2548, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337230, 1396, 2945, 2540, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337264, 1369, 2936, 2542, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337298, 1369, 2957, 2551, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337332, 1354, 2947, 2568, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337366, 1351, 2967, 2534, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337399, 1345, 2980, 2556, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337433, 1392, 2944, 2548, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337467, 1381, 2943, 2547, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337501, 1341, 2982, 2530, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337535, 1363, 2970, 2528, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337569, 1372, 2970, 2523, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337609, 1370, 2965, 2602, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337650, 1390, 2899, 2472, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337690, 1368, 3009, 2587, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337731, 1315, 2928, 2609, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337771, 1358, 3001, 2464, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337812, 1333, 2955, 2619, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337852, 1338, 3035, 2554, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337893, 1400, 2977, 2594, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337933, 1450, 2920, 2457, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
337974, 1445, 2902, 2557, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338009, 1348, 2883, 2573, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338045, 1328, 2944, 2540, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338081, 1359, 2950, 2602, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338117, 1323, 2981, 2592, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338153, 1350, 2926, 2533, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338188, 1409, 2941, 2565, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338224, 1383, 2917, 2568, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338260, 1366, 2940, 2563, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338296, 1352, 2944, 2595, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338332, 1359, 2981, 2555, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338368, 1332, 2954, 2542, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338408, 1367, 2969, 2535, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338448, 1408, 2960, 2564, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338488, 1396, 2946, 2569, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338528, 1364, 2959, 2587, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338568, 1334, 2952, 2546, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338608, 1335, 2955, 2573, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338648, 1348, 2957, 2553, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338688, 1351, 3014, 2529, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338728, 1352, 2940, 2545, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338769, 1305, 2939, 2584, 88, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338811, 1322, 2993, 2541, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338854, 1347, 2991, 2541, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338897, 1358, 2951, 2534, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338940, 1369, 2972, 2560, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
338983, 1385, 2926, 2537, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339026, 1343, 2948, 2546, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339069, 1325, 3002, 2551, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339112, 1336, 3019, 2536, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339155, 1322, 3031, 2582, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339198, 1396, 2999, 2590, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339230, 1430, 2865, 2512, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339262, 1401, 2945, 2521, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339294, 1385, 2993, 2488, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339326, 1383, 2956, 2477, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339358, 1404, 2967, 2493, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339390, 1391, 2990, 2506, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339422, 1372, 2937, 2502, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339454, 1368, 2998, 2524, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339486, 1351, 2975, 2528, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339518, 1417, 2960, 2530, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339551, 1393, 2953, 2511, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339592, 1398, 2967, 2524, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339633, 1352, 2999, 2516, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339674, 1331, 3037, 2503, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339715, 1371, 2957, 2510, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339756, 1412, 2957, 2508, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339797, 1403, 2934, 2526, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339838, 1379, 2958, 2524, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339879, 1347, 3037, 2499, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339920, 1277, 3031, 2485, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
339962, 1332, 2993, 2488, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340000, 1368, 2948, 2527, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340039, 1353, 3003, 2481, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340078, 1255, 3033, 2505, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340117, 1161, 3134, 2554, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340156, 1226, 3065, 2492, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340194, 1219, 3063, 2468, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340233, 1208, 3123, 2459, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340272, 1169, 3134, 2451, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340311, 1159, 3155, 2421, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340350, 1116, 3176, 2469, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340389, 1031, 3198, 2415, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340426, 1197, 3115, 2431, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340464, 1346, 3044, 2419, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340502, 1300, 3017, 2475, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340540, 1139, 3094, 2506, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340578, 1120, 3153, 2524, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340615, 1135, 3124, 2508, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340653, 1096, 3127, 2506, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340691, 1069, 3170, 2480, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340729, 1076, 3162, 2405, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340767, 1147, 3147, 2394, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340807, 1203, 3080, 2443, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340847, 1168, 3107, 2465, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340887, 1176, 3100, 2465, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340927, 1183, 3112, 2479, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
340968, 1173, 3098, 2489, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341008, 1167, 3069, 2485, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341048, 1143, 3123, 2499, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341088, 1116, 3105, 2482, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341128, 1155, 3117, 2481, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341169, 1234, 3121, 2515, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341205, 1231, 3061, 2491, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341242, 1226, 3033, 2518, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341279, 1230, 3062, 2517, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341315, 1220, 3070, 2487, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341352, 1173, 3050, 2518, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341389, 1138, 3177, 2568, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341426, 1088, 3105, 2618, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341462, 1145, 3039, 2599, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341499, 1210, 2897, 2560, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341536, 1186, 3037, 2632, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341573, 1282, 3004, 2624, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341614, 1365, 2888, 2629, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341655, 1177, 2584, 2870, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341696, 1355, 2680, 2872, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341737, 1386, 2696, 2893, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341778, 1498, 2550, 3097, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341819, 1500, 2430, 3111, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341860, 1530, 2408, 3135, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341901, 1473, 2378, 3131, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341942, 1506, 2432, 3062, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
341984, 1706, 2345, 3030, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342019, 1535, 2404, 2612, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
