230938, 1735, 2358, 2922, 96, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270795, 1788, 2492, 2786, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270834, 1770, 2457, 2799, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270874, 1800, 2465, 2830, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270913, 1809, 2429, 2763, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270952, 1854, 2447, 2797, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
270992, 1782, 2485, 2822, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271031, 1741, 2467, 2848, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271071, 1719, 2487, 2863, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271107, 1711, 2500, 2759, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271143, 1742, 2613, 2826, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271179, 1758, 2486, 2828, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271216, 1795, 2460, 2805, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271252, 1771, 2462, 2830, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271288, 1774, 2469, 2818, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271324, 1820, 2432, 2798, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271361, 1831, 2442, 2795, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271397, 1782, 2426, 2832, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271433, 1822, 2431, 2820, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271470, 1797, 2393, 2818, 87, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271513, 1824, 2474, 2840, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271556, 1819, 2440, 2832, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271599, 1816, 2472, 2786, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271642, 1817, 2458, 2812, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271686, 1768, 2454, 2817, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271729, 1732, 2455, 2784, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271772, 1811, 2516, 2742, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271815, 1837, 2436, 2771, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271858, 1821, 2465, 2780, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271902, 1800, 2522, 2797, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271935, 1735, 2550, 2802, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
271968, 1697, 2563, 2782, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272002, 1717, 2581, 2769, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272035, 1778, 2535, 2794, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272068, 1772, 2552, 2719, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272102, 1775, 2531, 2760, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272135, 1832, 2537, 2795, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272168, 1748, 2545, 2764, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272202, 1738, 2513, 2702, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272235, 1719, 2523, 2734, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272269, 1798, 2513, 2703, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272309, 1749, 2591, 2754, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272349, 1680, 2588, 2759, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272389, 1655, 2596, 2740, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272429, 1730, 2631, 2794, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272469, 1685, 2588, 2733, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272509, 1726, 2576, 2703, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272549, 1775, 2598, 2742, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272589, 1656, 2625, 2717, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272629, 1653, 2649, 2681, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272670, 1767, 2632, 2709, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272710, 1757, 2640, 2721, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
272751, 1684, 2606, 2704, 85, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
