159197, 1480, 2159, 3225, 81, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
196913, 1208, 2468, 3072, 79, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
196952, 1213, 2449, 3139, 79, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
196991, 1169, 2460, 3092, 79, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197030, 1162, 2505, 3078, 79, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197069, 1173, 2481, 3133, 79, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197108, 1118, 2511, 3092, 79, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197147, 1211, 2515, 3079, 79, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197186, 1147, 2541, 3131, 79, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197227, 1119, 2497, 3075, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197268, 1069, 2492, 3057, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197309, 1133, 2500, 3100, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197350, 1152, 2526, 3124, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197391, 1121, 2517, 3067, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197432, 1102, 2504, 3055, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197473, 1096, 2499, 3070, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197514, 1072, 2602, 3031, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197555, 1063, 2596, 3096, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197596, 1049, 2605, 3048, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197633, 1022, 2605, 3055, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197671, 1002, 2634, 3035, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197709, 967, 2636, 3040, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197747, 951, 2605, 3030, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197785, 1004, 2630, 3014, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197823, 985, 2629, 3013, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197861, 944, 2641, 3061, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197899, 1018, 2636, 3014, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197937, 1017, 2628, 3046, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
197975, 1011, 2646, 2995, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198013, 1001, 2591, 2944, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198050, 966, 2616, 2966, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198087, 884, 2690, 3075, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198125, 843, 2711, 3043, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198162, 867, 2690, 3024, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198200, 874, 2748, 3018, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198237, 892, 2725, 3005, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198274, 881, 2730, 2990, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198312, 891, 2769, 3021, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198349, 889, 2703, 3003, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198387, 911, 2715, 3017, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198424, 934, 2685, 2998, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
198461, 943, 2687, 3024, 80, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
