558633, 1575, 2179, 3131, 72, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599244, 1471, 2370, 3070, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599285, 1481, 2370, 3046, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599327, 1487, 2354, 3059, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599364, 1465, 2393, 3061, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599402, 1467, 2385, 3067, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599440, 1478, 2340, 3053, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599478, 1468, 2364, 3048, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599516, 1447, 2363, 3066, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599553, 1454, 2403, 3038, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599591, 1486, 2344, 3075, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599629, 1498, 2369, 3053, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599667, 1478, 2378, 3069, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599705, 1462, 2361, 3049, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599744, 1478, 2359, 3058, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599783, 1490, 2372, 3080, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599823, 1439, 2384, 3059, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599862, 1439, 2415, 3066, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599901, 1485, 2374, 3053, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599941, 1497, 2364, 3052, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
599980, 1459, 2392, 3063, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600019, 1417, 2383, 3063, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600059, 1457, 2395, 3053, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600098, 1474, 2380, 3052, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600138, 1494, 2373, 3067, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600173, 1475, 2360, 3066, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600208, 1458, 2394, 3062, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600243, 1463, 2359, 3054, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600278, 1477, 2356, 3046, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600314, 1480, 2383, 3059, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600349, 1487, 2402, 3059, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600384, 1505, 2375, 3050, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600419, 1496, 2374, 3061, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600454, 1486, 2387, 3039, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600490, 1481, 2372, 3041, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600533, 1489, 2388, 3053, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600577, 1460, 2382, 3046, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600620, 1492, 2373, 3066, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600664, 1477, 2381, 3054, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600707, 1470, 2367, 3042, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600751, 1463, 2379, 3051, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600794, 1460, 2390, 3051, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600838, 1493, 2368, 3054, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600881, 1503, 2371, 3051, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600925, 1487, 2380, 3060, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
600963, 1469, 2373, 3062, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601001, 1466, 2389, 3047, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601039, 1477, 2363, 3041, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601077, 1501, 2374, 3050, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601115, 1470, 2394, 3063, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601153, 1494, 2386, 3051, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601191, 1487, 2368, 3043, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601229, 1477, 2370, 3049, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601267, 1473, 2380, 3045, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601305, 1482, 2371, 3052, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601344, 1474, 2386, 3069, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601381, 1484, 2379, 3056, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601418, 1458, 2381, 3061, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601455, 1466, 2384, 3049, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601492, 1466, 2370, 3062, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601530, 1476, 2376, 3062, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601567, 1455, 2372, 3061, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601604, 1520, 2374, 3063, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601641, 1502, 2345, 3066, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601678, 1476, 2393, 3045, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601716, 1491, 2376, 3052, 68, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601754, 1503, 2347, 3055, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601792, 1495, 2368, 3066, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601830, 1473, 2387, 3063, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601868, 1466, 2394, 3024, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601906, 1494, 2363, 3034, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601945, 1501, 2394, 3038, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
601983, 1475, 2381, 3037, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602021, 1488, 2382, 3065, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602059, 1509, 2361, 3050, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602097, 1493, 2370, 3042, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602136, 1473, 2382, 3046, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602171, 1486, 2382, 3066, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602207, 1508, 2386, 3063, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602243, 1469, 2387, 3045, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602278, 1484, 2369, 3052, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602314, 1475, 2403, 3047, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602350, 1488, 2374, 3050, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602385, 1463, 2392, 3052, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602421, 1491, 2389, 3055, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602457, 1506, 2368, 3055, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602493, 1463, 2403, 3048, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602538, 1462, 2390, 3046, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602583, 1498, 2355, 3031, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602628, 1504, 2375, 3050, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602673, 1469, 2384, 3055, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602719, 1487, 2373, 3049, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602764, 1475, 2373, 3049, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602809, 1480, 2382, 3042, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602854, 1478, 2379, 3060, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602899, 1497, 2395, 3058, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602945, 1479, 2366, 3056, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
602976, 1474, 2381, 3044, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603007, 1470, 2372, 3051, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603039, 1461, 2378, 3045, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603070, 1469, 2381, 3056, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603102, 1484, 2380, 3038, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603133, 1486, 2369, 3059, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603165, 1478, 2388, 3048, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603196, 1497, 2368, 3044, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603228, 1499, 2374, 3084, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603259, 1482, 2369, 3051, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603291, 1496, 2372, 3035, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603332, 1500, 2365, 3056, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603374, 1454, 2400, 3067, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603415, 1458, 2406, 3040, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603457, 1514, 2366, 3042, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603498, 1507, 2383, 3055, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603540, 1477, 2407, 3050, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603581, 1461, 2387, 3050, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603623, 1474, 2373, 3042, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603664, 1489, 2373, 3052, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603706, 1471, 2373, 3051, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603745, 1451, 2381, 3064, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603784, 1477, 2370, 3037, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603823, 1507, 2371, 3035, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603862, 1477, 2374, 3051, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603901, 1466, 2389, 3050, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603941, 1477, 2371, 3057, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
603980, 1494, 2381, 3053, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604019, 1490, 2375, 3050, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604058, 1469, 2371, 3045, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604097, 1462, 2371, 3067, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604137, 1474, 2391, 3053, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604172, 1470, 2389, 3046, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604207, 1475, 2377, 3062, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604243, 1480, 2350, 3050, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604278, 1440, 2392, 3070, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604314, 1470, 2384, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604349, 1519, 2382, 3034, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604384, 1504, 2370, 3060, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604420, 1475, 2397, 3055, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604455, 1473, 2373, 3051, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604491, 1478, 2377, 3051, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604539, 1489, 2379, 3053, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604588, 1449, 2373, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604637, 1457, 2368, 3067, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604686, 1511, 2362, 3046, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604735, 1500, 2370, 3064, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604783, 1471, 2387, 3043, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604832, 1472, 2373, 3060, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604881, 1481, 2378, 3056, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604930, 1496, 2378, 3045, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
604979, 1471, 2372, 3051, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605008, 1474, 2381, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605038, 1463, 2371, 3055, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605068, 1468, 2383, 3077, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605097, 1492, 2366, 3063, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605127, 1476, 2378, 3048, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605157, 1464, 2416, 3056, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605187, 1501, 2373, 3038, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605216, 1493, 2353, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605246, 1487, 2378, 3066, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605276, 1465, 2404, 3052, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605306, 1475, 2387, 3063, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605352, 1474, 2398, 3048, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605399, 1447, 2383, 3050, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605445, 1460, 2385, 3045, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605492, 1491, 2387, 3048, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605538, 1490, 2383, 3051, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605585, 1443, 2379, 3044, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605631, 1490, 2381, 3064, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605678, 1492, 2366, 3047, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605724, 1494, 2366, 3043, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605771, 1467, 2377, 3066, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605800, 1488, 2378, 3057, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605829, 1492, 2375, 3044, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605858, 1478, 2353, 3041, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605887, 1493, 2354, 3073, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605916, 1497, 2382, 3069, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605946, 1451, 2382, 3051, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
605975, 1462, 2391, 3059, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606004, 1502, 2360, 3039, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606033, 1495, 2376, 3077, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606062, 1483, 2394, 3059, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606092, 1463, 2364, 3041, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606135, 1477, 2365, 3049, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606178, 1477, 2383, 3063, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606221, 1451, 2385, 3054, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606264, 1452, 2364, 3050, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606308, 1498, 2360, 3027, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606351, 1476, 2367, 3052, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606394, 1471, 2392, 3050, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606437, 1473, 2375, 3067, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606480, 1496, 2379, 3046, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606524, 1474, 2379, 3043, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606561, 1475, 2379, 3068, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606598, 1479, 2386, 3062, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606635, 1480, 2375, 3060, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606672, 1474, 2389, 3050, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606709, 1466, 2391, 3064, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606746, 1488, 2371, 3071, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606783, 1501, 2362, 3061, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606820, 1459, 2389, 3044, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606857, 1465, 2402, 3072, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606894, 1493, 2385, 3023, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606930, 1507, 2363, 3047, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
606966, 1476, 2382, 3069, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607003, 1457, 2385, 3046, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607039, 1476, 2372, 3042, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607075, 1478, 2384, 3038, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607112, 1448, 2384, 3055, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607148, 1470, 2363, 3067, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607184, 1511, 2377, 3042, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607221, 1474, 2388, 3047, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607257, 1467, 2366, 3059, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607294, 1478, 2397, 3045, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
