157524, -1654, 1614, -3417, 85, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210771, -852, 1594, -3656, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210812, -862, 1579, -3643, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210851, -852, 1609, -3673, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210890, -875, 1594, -3679, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210929, -864, 1589, -3673, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
210968, -864, 1618, -3683, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211007, -829, 1646, -3660, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211046, -880, 1653, -3653, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211085, -862, 1633, -3624, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211124, -849, 1633, -3683, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211163, -858, 1652, -3679, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211203, -838, 1629, -3637, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211239, -853, 1638, -3639, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211276, -869, 1620, -3665, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211313, -884, 1628, -3668, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211349, -895, 1627, -3653, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211386, -904, 1606, -3654, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211423, -875, 1648, -3672, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211460, -882, 1632, -3672, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211496, -893, 1633, -3638, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211533, -851, 1650, -3649, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211570, -850, 1669, -3616, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211607, -876, 1624, -3632, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211647, -875, 1631, -3606, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211688, -887, 1612, -3665, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211728, -878, 1626, -3665, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211769, -901, 1620, -3649, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211809, -948, 1615, -3623, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211850, -918, 1638, -3636, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211890, -916, 1639, -3696, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211931, -888, 1652, -3651, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
211971, -877, 1651, -3612, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212012, -857, 1649, -3600, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212048, -896, 1584, -3584, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212085, -845, 1613, -3624, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212121, -831, 1595, -3683, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212158, -826, 1641, -3666, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212194, -900, 1641, -3648, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212231, -878, 1663, -3684, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212267, -887, 1651, -3685, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212304, -901, 1658, -3671, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212340, -866, 1642, -3635, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212377, -866, 1621, -3667, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212414, -855, 1632, -3666, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212456, -817, 1615, -3657, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212498, -878, 1631, -3661, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212540, -851, 1610, -3646, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212583, -871, 1607, -3623, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212625, -882, 1605, -3648, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212667, -830, 1606, -3673, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212710, -877, 1637, -3681, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212752, -879, 1657, -3659, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212794, -891, 1632, -3631, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212837, -890, 1630, -3683, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212873, -878, 1648, -3663, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212909, -853, 1611, -3686, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212945, -901, 1613, -3659, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
212981, -862, 1583, -3647, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213017, -853, 1583, -3659, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213053, -861, 1580, -3665, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213089, -831, 1603, -3659, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213125, -849, 1621, -3659, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213161, -849, 1609, -3605, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213197, -876, 1639, -3653, 96, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213239, -849, 1653, -3653, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213281, -836, 1641, -3666, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213323, -882, 1670, -3644, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213365, -849, 1648, -3619, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213407, -851, 1652, -3705, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213449, -856, 1641, -3679, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213491, -858, 1641, -3647, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213533, -890, 1654, -3635, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213575, -873, 1634, -3639, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213617, -858, 1626, -3699, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213660, -834, 1651, -3660, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213696, -876, 1631, -3680, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213733, -859, 1710, -3629, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213769, -872, 1696, -3612, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213806, -878, 1686, -3610, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213842, -851, 1681, -3632, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213879, -859, 1686, -3641, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213915, -867, 1694, -3608, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213952, -860, 1692, -3586, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
213988, -849, 1661, -3591, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214025, -829, 1672, -3613, 97, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214064, -876, 1680, -3623, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214103, -892, 1647, -3606, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214143, -894, 1653, -3621, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214182, -915, 1656, -3649, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214222, -919, 1660, -3641, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214261, -918, 1663, -3649, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214301, -867, 1644, -3644, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214340, -878, 1653, -3612, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214380, -868, 1657, -3639, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214419, -893, 1667, -3650, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214459, -858, 1670, -3636, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214503, -867, 1686, -3617, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214547, -892, 1646, -3632, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214591, -873, 1634, -3657, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214635, -886, 1625, -3693, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214680, -865, 1637, -3660, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214724, -902, 1622, -3666, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214768, -867, 1611, -3637, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214812, -867, 1637, -3666, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214856, -861, 1641, -3638, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214901, -875, 1648, -3648, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214932, -869, 1641, -3640, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214963, -855, 1653, -3653, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
214994, -870, 1617, -3665, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215025, -882, 1643, -3668, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215056, -893, 1650, -3662, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215087, -881, 1644, -3642, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215118, -901, 1614, -3641, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215149, -850, 1630, -3662, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215180, -846, 1619, -3672, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215211, -828, 1627, -3659, 98, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215247, -853, 1636, -3618, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215283, -856, 1649, -3642, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215319, -860, 1659, -3633, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215356, -860, 1641, -3668, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215392, -856, 1659, -3666, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215428, -847, 1649, -3660, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215464, -839, 1614, -3676, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215501, -852, 1621, -3665, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215537, -843, 1584, -3671, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215573, -840, 1606, -3662, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215610, -824, 1642, -3693, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215652, -827, 1640, -3642, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215695, -858, 1642, -3659, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215738, -847, 1652, -3639, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215781, -823, 1627, -3712, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215824, -818, 1629, -3683, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215867, -828, 1641, -3642, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215910, -843, 1639, -3638, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215953, -871, 1623, -3647, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
215996, -857, 1604, -3674, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216039, -847, 1604, -3696, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216074, -851, 1619, -3654, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216110, -854, 1599, -3635, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216145, -868, 1586, -3670, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216181, -862, 1583, -3671, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216216, -870, 1588, -3686, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216252, -852, 1602, -3662, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216287, -860, 1623, -3638, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216323, -886, 1648, -3674, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216358, -867, 1617, -3659, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216394, -864, 1596, -3713, 99, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216432, -862, 1604, -3699, 100, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216470, -854, 1613, -3639, 100, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216508, -874, 1612, -3652, 100, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216546, -898, 1643, -3670, 100, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216584, -860, 1628, -3675, 100, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216622, -880, 1619, -3698, 100, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216660, -930, 1594, -3692, 100, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216698, -906, 1606, -3670, 100, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216736, -905, 1583, -3667, 100, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
216774, -918, 1585, -3693, 100, f7513f22-3507-4e07-b3c4-d470ac910e1c, , qunut, qunut, , 
