19980, -1188, 3729, -1254, , cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65530, -1079, 3797, -1076, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65564, -1086, 3786, -1036, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65598, -1098, 3818, -1068, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65632, -1115, 3804, -1045, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65666, -1104, 3792, -1014, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65700, -1113, 3805, -1055, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65734, -1089, 3776, -1059, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65768, -1102, 3786, -1046, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65802, -1106, 3780, -1053, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65836, -1112, 3816, -1060, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65870, -1077, 3800, -1065, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65905, -1127, 3790, -1055, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65945, -1087, 3792, -1065, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
65986, -1129, 3823, -1064, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66027, -1098, 3806, -1092, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66068, -1099, 3783, -1090, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66109, -1102, 3840, -1104, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66150, -1101, 3768, -1051, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66191, -1119, 3787, -1066, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66232, -1103, 3833, -1107, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66273, -1095, 3781, -1043, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66314, -1099, 3793, -1070, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66350, -1095, 3775, -1047, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66387, -1047, 3767, -1071, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66423, -1070, 3779, -1091, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66460, -1123, 3817, -1086, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66497, -1101, 3820, -1076, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66533, -1087, 3801, -1075, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66570, -1107, 3846, -1095, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66607, -1059, 3763, -1107, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66643, -1096, 3820, -1068, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66680, -1089, 3849, -1109, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66717, -1098, 3786, -1093, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66763, -1083, 3746, -1104, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66810, -1060, 3762, -1149, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66857, -1054, 3781, -1100, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66904, -1092, 3783, -1129, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66951, -1078, 3810, -1115, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
66997, -1052, 3807, -1125, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
67044, -1042, 3767, -1089, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
67091, -1070, 3813, -1119, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
67138, -1081, 3790, -1116, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
67185, -1064, 3782, -1124, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
67219, -1076, 3813, -1091, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
67253, -1049, 3806, -1143, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
67287, -1063, 3772, -1093, 87, cd01263d-c87e-4cfe-9751-e21156c63f02, , berdiri, bersedekap, , 
