156841, -529, 3608, -2052, 75, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
205504, -659, 3464, -2076, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
205542, -658, 3492, -2056, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
205580, -670, 3491, -2076, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
205618, -676, 3467, -2065, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
205666, -634, 3486, -2069, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
205714, -678, 3449, -2092, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
205763, -666, 3467, -2058, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
205811, -682, 3447, -2048, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
205860, -674, 3427, -2097, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
205908, -692, 3473, -2061, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
205956, -686, 3470, -2073, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206005, -667, 3470, -2042, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206053, -674, 3472, -2106, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206102, -694, 3451, -2075, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206131, -708, 3442, -2061, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206161, -665, 3486, -2097, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206191, -663, 3451, -2073, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206221, -640, 3461, -2058, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206251, -683, 3470, -2085, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206281, -661, 3476, -2079, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206311, -673, 3455, -2064, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206341, -695, 3440, -2072, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206371, -668, 3461, -2079, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206401, -659, 3483, -2047, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206431, -679, 3448, -2078, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206469, -656, 3479, -2063, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206507, -679, 3500, -2050, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206546, -653, 3473, -2057, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206584, -657, 3473, -2040, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206623, -678, 3478, -2091, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206661, -676, 3446, -2036, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206699, -673, 3488, -2064, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206738, -654, 3479, -2064, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206776, -650, 3492, -2007, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206815, -649, 3489, -2050, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206853, -677, 3486, -2041, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206891, -694, 3463, -2036, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206929, -689, 3469, -2038, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
206967, -691, 3503, -2054, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207005, -685, 3479, -2045, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207044, -677, 3446, -2059, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207082, -677, 3471, -2044, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207120, -713, 3507, -2052, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207158, -660, 3474, -2038, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207196, -679, 3472, -2032, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207235, -666, 3452, -2090, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207274, -694, 3468, -2020, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207313, -670, 3500, -2058, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207352, -667, 3466, -2070, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207391, -688, 3474, -2020, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207430, -695, 3506, -2059, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207469, -681, 3468, -2058, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207508, -697, 3469, -2056, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207547, -661, 3465, -2056, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207586, -673, 3483, -2069, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207625, -672, 3469, -2043, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207664, -693, 3451, -2071, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207703, -686, 3473, -2059, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207742, -711, 3455, -2066, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207782, -674, 3481, -2006, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207821, -675, 3471, -2100, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207860, -714, 3445, -2071, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207900, -688, 3442, -2058, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207939, -692, 3459, -2088, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
207978, -701, 3452, -2067, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208018, -686, 3479, -2074, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208054, -687, 3472, -2068, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208090, -703, 3457, -2072, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208127, -699, 3441, -2088, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208163, -686, 3457, -2073, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208200, -693, 3448, -2085, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208236, -701, 3480, -2075, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208273, -683, 3471, -2077, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208309, -686, 3462, -2070, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208346, -653, 3441, -2094, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208382, -677, 3466, -2020, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208419, -674, 3477, -2126, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208458, -687, 3433, -2054, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208498, -689, 3461, -2084, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208537, -691, 3469, -2095, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208577, -686, 3437, -2038, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208616, -678, 3475, -2087, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208656, -657, 3450, -2097, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208695, -660, 3445, -2080, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208735, -670, 3463, -2084, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208774, -684, 3429, -2049, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208814, -663, 3460, -2086, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208856, -669, 3457, -2071, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208898, -666, 3456, -2094, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208940, -665, 3468, -2064, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
208982, -656, 3454, -2101, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209024, -678, 3494, -2048, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209066, -671, 3489, -2116, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209108, -677, 3454, -2064, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209150, -661, 3468, -2087, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209192, -662, 3512, -2114, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209235, -665, 3462, -2028, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209270, -684, 3469, -2065, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209305, -652, 3475, -2063, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209340, -679, 3482, -2039, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209375, -688, 3470, -2059, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209410, -704, 3459, -2057, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209445, -683, 3470, -2054, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209480, -676, 3439, -2043, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209515, -681, 3418, -2068, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209550, -694, 3487, -2040, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209585, -694, 3511, -2061, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209620, -664, 3488, -2036, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209659, -700, 3459, -2069, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209699, -699, 3450, -2075, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209739, -693, 3462, -2037, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209778, -692, 3501, -2080, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209818, -663, 3458, -2068, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209858, -670, 3505, -2036, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209897, -695, 3480, -2078, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209937, -670, 3461, -2056, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
209977, -694, 3456, -2065, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210017, -683, 3463, -2066, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210053, -687, 3472, -2071, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210089, -679, 3472, -2058, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210125, -664, 3446, -2081, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210161, -677, 3489, -2060, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210197, -657, 3455, -2088, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210233, -632, 3477, -2054, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210269, -655, 3480, -2071, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210305, -672, 3486, -2096, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210341, -667, 3452, -2056, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210377, -660, 3492, -2089, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210414, -658, 3464, -2064, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210454, -668, 3462, -2041, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210495, -699, 3470, -2079, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210535, -665, 3460, -2053, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210576, -661, 3475, -2059, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210616, -681, 3470, -2056, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210657, -662, 3464, -2070, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210697, -658, 3444, -2066, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210738, -663, 3430, -2068, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210778, -669, 3490, -2060, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210819, -666, 3441, -2086, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210862, -665, 3496, -2046, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210906, -641, 3494, -2093, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210949, -675, 3426, -2071, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
210993, -659, 3452, -2084, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211037, -669, 3480, -2083, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211080, -647, 3464, -2067, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211124, -662, 3459, -2089, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211167, -664, 3492, -2107, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211211, -640, 3435, -2097, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211255, -645, 3463, -2090, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211292, -645, 3451, -2090, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211329, -617, 3455, -2104, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211366, -619, 3453, -2078, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211403, -660, 3440, -2095, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211440, -637, 3465, -2085, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211478, -622, 3450, -2115, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211515, -603, 3475, -2058, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211552, -618, 3470, -2125, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211589, -627, 3439, -2095, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211626, -657, 3459, -2104, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211664, -621, 3455, -2129, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211699, -624, 3448, -2089, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211735, -609, 3446, -2097, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211770, -612, 3459, -2085, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211806, -611, 3468, -2101, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211841, -605, 3450, -2076, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211877, -631, 3464, -2099, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211912, -619, 3473, -2079, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211948, -620, 3465, -2066, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
211983, -636, 3449, -2096, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212019, -640, 3477, -2082, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212056, -627, 3471, -2113, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212093, -618, 3479, -2077, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212131, -637, 3507, -2056, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212168, -628, 3477, -2088, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212206, -658, 3468, -2057, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212243, -625, 3501, -2068, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212281, -617, 3469, -2083, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212318, -626, 3473, -2027, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212356, -612, 3511, -2081, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212393, -627, 3472, -2039, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212431, -623, 3464, -2059, 69, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212469, -638, 3484, -2051, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212507, -609, 3501, -2053, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212545, -656, 3450, -2036, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212584, -644, 3460, -2060, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212622, -656, 3483, -2021, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212660, -635, 3463, -2086, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212699, -610, 3493, -2022, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212737, -624, 3456, -2076, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212775, -638, 3441, -2064, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212814, -628, 3466, -2055, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212856, -635, 3510, -2090, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212898, -651, 3495, -2069, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212940, -647, 3469, -2055, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
212983, -650, 3499, -2065, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213025, -633, 3483, -2057, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213067, -637, 3461, -2032, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213110, -608, 3480, -2080, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213152, -637, 3478, -2070, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213194, -636, 3453, -2086, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213237, -651, 3477, -2056, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213272, -666, 3468, -2072, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213307, -600, 3470, -2107, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213342, -621, 3469, -2059, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213377, -657, 3501, -2103, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213412, -634, 3470, -2089, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213448, -624, 3496, -2076, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213483, -622, 3475, -2108, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213518, -629, 3469, -2068, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213553, -660, 3480, -2096, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213588, -641, 3462, -2072, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213624, -639, 3467, -2068, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213663, -632, 3470, -2087, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213702, -648, 3491, -2088, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213741, -657, 3484, -2088, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213780, -662, 3481, -2073, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213819, -639, 3482, -2059, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213858, -646, 3472, -2095, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213897, -609, 3473, -2056, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213936, -638, 3471, -2108, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
213975, -642, 3449, -2077, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214015, -654, 3476, -2031, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214051, -655, 3480, -2089, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214088, -635, 3457, -2030, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214125, -634, 3497, -2069, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214161, -612, 3494, -2043, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214198, -643, 3485, -2060, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214235, -637, 3474, -2048, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214272, -656, 3510, -2041, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214308, -639, 3468, -2063, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214345, -623, 3447, -2080, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214382, -649, 3495, -2019, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214419, -644, 3511, -2086, 70, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214460, -625, 3485, -2052, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214501, -606, 3548, -2058, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214542, -618, 3421, -2092, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214583, -654, 3419, -1985, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214625, -629, 3540, -2083, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214666, -600, 3455, -2087, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214707, -626, 3477, -2030, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214748, -617, 3509, -2047, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214789, -625, 3482, -2052, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214831, -622, 3481, -2038, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214872, -620, 3494, -2062, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214914, -626, 3473, -2068, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214956, -619, 3477, -2085, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
214997, -621, 3466, -2022, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215039, -434, 3457, -1989, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215081, -516, 3252, -2101, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215122, -568, 3434, -2058, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215164, -600, 3437, -2063, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215206, -603, 3506, -2084, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215248, -595, 3482, -2095, 71, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
