237565, -1056, 4126, -883, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
268851, -886, 3865, -1079, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
268894, -903, 3879, -1059, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
268937, -866, 3871, -1086, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
268970, -858, 3850, -1071, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269003, -880, 3859, -1085, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269036, -886, 3827, -1066, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269069, -861, 3862, -1077, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269102, -879, 3856, -1067, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269136, -880, 3854, -1071, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269169, -881, 3832, -1081, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269202, -877, 3834, -1093, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269235, -878, 3857, -1085, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269268, -863, 3832, -1079, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269302, -863, 3840, -1085, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269342, -877, 3827, -1115, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269383, -903, 3855, -1061, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269424, -873, 3843, -1152, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269465, -860, 3865, -1075, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269506, -881, 3851, -1105, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269547, -894, 3838, -1090, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269588, -903, 3836, -1107, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269629, -889, 3840, -1105, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269670, -878, 3830, -1096, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269711, -888, 3829, -1101, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269748, -895, 3876, -1114, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269785, -898, 3830, -1098, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269823, -903, 3797, -1084, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269860, -882, 3868, -1095, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269897, -867, 3852, -1110, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269935, -866, 3847, -1116, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
269972, -885, 3846, -1101, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270009, -881, 3839, -1119, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270047, -893, 3844, -1107, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270084, -889, 3822, -1098, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270122, -905, 3856, -1098, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270160, -872, 3830, -1100, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270199, -886, 3840, -1091, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270237, -863, 3857, -1159, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270276, -879, 3868, -1060, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270314, -912, 3858, -1145, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270353, -880, 3813, -1094, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270391, -891, 3846, -1109, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270430, -880, 3837, -1114, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270468, -879, 3834, -1123, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270507, -892, 3824, -1090, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270549, -920, 3865, -1114, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270592, -903, 3833, -1118, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270635, -896, 3841, -1093, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270678, -926, 3841, -1105, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270721, -888, 3861, -1092, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270764, -893, 3834, -1092, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270807, -908, 3834, -1085, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270850, -919, 3863, -1085, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270893, -875, 3841, -1093, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270936, -911, 3818, -1077, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
270971, -899, 3846, -1087, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271006, -902, 3826, -1118, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271042, -929, 3812, -1047, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271077, -907, 3860, -1076, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271113, -893, 3857, -1041, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271148, -888, 3853, -1092, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271184, -914, 3821, -1081, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271219, -902, 3830, -1057, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271255, -898, 3861, -1088, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271290, -897, 3834, -1041, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271326, -915, 3850, -1059, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271363, -923, 3885, -1058, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271401, -904, 3851, -1092, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271439, -897, 3830, -1061, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271477, -900, 3840, -1064, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271515, -904, 3841, -1058, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271552, -909, 3864, -1052, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271590, -904, 3858, -1037, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271628, -907, 3869, -1045, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271666, -909, 3876, -1049, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271704, -906, 3835, -1036, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271744, -907, 3852, -1041, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271784, -923, 3841, -1019, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271825, -911, 3863, -1036, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271865, -894, 3850, -1084, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271906, -911, 3870, -1016, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271946, -920, 3877, -1069, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
271986, -891, 3811, -1019, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272027, -887, 3876, -1052, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272067, -893, 3868, -1023, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272108, -916, 3860, -1053, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272148, -913, 3825, -1000, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272188, -912, 3866, -1065, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272228, -901, 3846, -1030, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272268, -873, 3849, -1045, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272308, -901, 3879, -1057, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272348, -898, 3864, -1034, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272388, -911, 3854, -1026, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272428, -899, 3866, -1024, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272468, -906, 3867, -1044, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272508, -892, 3851, -1036, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272549, -874, 3819, -1063, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272586, -900, 3842, -1019, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272623, -914, 3864, -1041, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272660, -886, 3847, -1052, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272698, -902, 3874, -1040, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272735, -923, 3858, -1054, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272772, -918, 3837, -1046, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272810, -905, 3856, -1073, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272847, -910, 3842, -1026, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272884, -896, 3858, -1052, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272922, -900, 3860, -1048, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
272961, -917, 3858, -1065, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273000, -884, 3818, -1060, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273039, -882, 3856, -1075, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273078, -902, 3865, -1053, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273117, -902, 3832, -1066, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273157, -905, 3830, -1053, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273196, -911, 3836, -1071, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273235, -897, 3851, -1077, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273274, -905, 3845, -1049, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273313, -901, 3829, -1064, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273353, -923, 3842, -1048, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273389, -907, 3853, -1122, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273425, -899, 3854, -1032, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273461, -922, 3862, -1083, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273497, -912, 3827, -1061, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273534, -908, 3843, -1081, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273570, -902, 3870, -1072, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273606, -907, 3845, -1073, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273642, -917, 3844, -1042, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273678, -920, 3894, -1098, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273715, -908, 3847, -1065, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273754, -894, 3821, -1061, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273793, -920, 3865, -1073, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273832, -891, 3829, -1064, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273871, -923, 3833, -1082, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273911, -898, 3861, -1076, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273950, -891, 3854, -1074, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
273989, -894, 3840, -1048, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274028, -859, 3825, -1110, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274067, -906, 3834, -1056, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274107, -887, 3877, -1101, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274143, -874, 3852, -1031, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274179, -929, 3861, -1106, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274216, -904, 3818, -1078, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274252, -904, 3856, -1054, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274288, -900, 3886, -1075, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274325, -896, 3870, -1087, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274361, -922, 3828, -1044, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274397, -904, 3872, -1070, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274434, -908, 3847, -1067, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274470, -903, 3821, -1049, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274507, -908, 3842, -1069, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274548, -909, 3862, -1075, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274590, -908, 3850, -1050, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274631, -912, 3841, -1074, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274673, -908, 3822, -1054, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274714, -899, 3825, -1085, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274756, -901, 3851, -1043, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274797, -922, 3867, -1055, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274839, -892, 3831, -1069, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274880, -918, 3844, -1035, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274922, -921, 3872, -1079, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274958, -904, 3811, -1039, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
274994, -898, 3859, -1083, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275030, -914, 3826, -1046, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275067, -898, 3838, -1033, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275103, -918, 3853, -1047, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275139, -924, 3846, -1047, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275175, -908, 3837, -1058, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275212, -904, 3831, -1063, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275248, -915, 3854, -1059, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275284, -926, 3857, -1065, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275321, -918, 3833, -1044, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275363, -911, 3867, -1065, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275406, -916, 3827, -1087, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275448, -898, 3866, -1059, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275491, -928, 3888, -1057, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275534, -889, 3835, -1070, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275576, -897, 3851, -1057, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275619, -909, 3862, -1088, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275661, -910, 3822, -1058, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275704, -921, 3856, -1087, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275747, -912, 3847, -1067, 77, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275786, -905, 3859, -1061, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275825, -921, 3833, -1044, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275864, -889, 3874, -1079, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275903, -900, 3855, -1061, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275942, -901, 3865, -1064, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
275981, -907, 3841, -1071, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276020, -894, 3837, -1080, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276059, -905, 3846, -1075, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276098, -906, 3845, -1084, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276137, -938, 3849, -1066, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276170, -906, 3847, -1052, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276203, -901, 3867, -1067, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276236, -905, 3867, -1101, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276270, -914, 3852, -1041, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276303, -915, 3865, -1101, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276336, -913, 3819, -1056, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276369, -891, 3840, -1080, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276403, -892, 3867, -1060, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276436, -895, 3846, -1081, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276469, -907, 3838, -1055, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276503, -939, 3877, -1083, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276545, -903, 3830, -1046, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276587, -911, 3840, -1077, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276629, -910, 3852, -1074, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276671, -915, 3823, -1070, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276713, -926, 3846, -1077, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276755, -904, 3844, -1061, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276797, -916, 3851, -1047, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276839, -911, 3840, -1062, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276881, -915, 3863, -1070, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276923, -892, 3861, -1106, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276961, -893, 3844, -1024, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
276999, -916, 3878, -1096, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277037, -909, 3814, -1045, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277076, -895, 3852, -1059, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277114, -926, 3861, -1066, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277152, -908, 3866, -1082, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277190, -916, 3826, -1050, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277229, -933, 3865, -1079, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277267, -916, 3842, -1043, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277305, -925, 3845, -1053, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277344, -923, 3848, -1048, 76, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277381, -929, 3858, -1051, 75, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277419, -924, 3849, -1021, 75, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277457, -915, 3856, -1065, 75, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277495, -919, 3830, -1056, 75, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277533, -900, 3829, -1055, 75, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277570, -929, 3861, -1051, 75, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277608, -887, 3830, -1077, 75, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
277646, -949, 3870, -1044, 75, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
