28713, -651, 3983, -1123, , f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
74911, -645, 3867, -1232, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
74954, -644, 3850, -1226, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
74997, -685, 3879, -1197, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75040, -697, 3855, -1194, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75083, -674, 3850, -1222, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75126, -704, 3828, -1239, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75169, -697, 3822, -1236, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75212, -696, 3845, -1226, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75245, -697, 3851, -1222, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75278, -714, 3928, -1202, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75311, -713, 3905, -1229, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75345, -685, 3847, -1168, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75378, -710, 3883, -1237, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75411, -696, 3793, -1207, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75444, -695, 3857, -1204, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75478, -699, 3843, -1211, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75511, -694, 3793, -1158, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75544, -694, 3836, -1206, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75578, -673, 3806, -1228, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75620, -670, 3796, -1203, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75662, -675, 3879, -1211, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75704, -720, 3870, -1214, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75746, -720, 3877, -1195, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75788, -719, 3841, -1229, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75830, -706, 3857, -1185, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75872, -709, 3827, -1266, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75914, -670, 3885, -1162, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75956, -691, 3854, -1259, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
75999, -656, 3820, -1222, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76038, -678, 3835, -1232, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76078, -676, 3859, -1239, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76118, -682, 3873, -1192, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76158, -697, 3871, -1220, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76198, -707, 3882, -1217, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76237, -668, 3856, -1204, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76277, -676, 3812, -1206, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76317, -690, 3878, -1235, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76357, -684, 3853, -1217, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76397, -694, 3847, -1240, 109, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76431, -697, 3864, -1203, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76466, -679, 3869, -1255, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76500, -699, 3873, -1175, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76535, -703, 3842, -1241, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76570, -684, 3830, -1222, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76604, -689, 3881, -1221, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76639, -683, 3843, -1240, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76674, -668, 3827, -1187, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76708, -703, 3874, -1231, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76743, -697, 3843, -1215, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76778, -671, 3831, -1242, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76820, -703, 3854, -1213, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76862, -710, 3859, -1230, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76904, -720, 3846, -1191, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76946, -688, 3820, -1247, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
76988, -691, 3841, -1205, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77030, -682, 3854, -1233, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77072, -683, 3855, -1177, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77114, -704, 3853, -1204, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77156, -701, 3836, -1234, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77198, -698, 3842, -1221, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77237, -693, 3843, -1226, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77277, -678, 3845, -1212, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77317, -684, 3857, -1243, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77356, -666, 3821, -1232, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77396, -661, 3848, -1244, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77436, -679, 3861, -1241, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77476, -692, 3857, -1241, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77515, -690, 3850, -1212, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77555, -690, 3833, -1237, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77595, -673, 3820, -1230, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77635, -694, 3860, -1233, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77671, -701, 3837, -1211, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77707, -686, 3867, -1267, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77743, -694, 3827, -1232, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77779, -696, 3835, -1228, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77815, -687, 3819, -1285, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77851, -668, 3799, -1242, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77887, -678, 3810, -1270, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77923, -682, 3858, -1251, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77959, -651, 3881, -1261, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
77996, -674, 3870, -1232, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78040, -671, 3860, -1235, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78084, -696, 3835, -1271, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78128, -663, 3794, -1235, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78172, -713, 3821, -1264, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78216, -660, 3897, -1240, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78260, -668, 3816, -1253, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78304, -669, 3870, -1228, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78348, -688, 3842, -1251, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78392, -679, 3865, -1240, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78437, -669, 3881, -1253, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78469, -639, 3815, -1253, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78502, -650, 3837, -1233, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78534, -695, 3841, -1263, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78567, -676, 3853, -1246, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78600, -671, 3832, -1248, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78632, -651, 3847, -1237, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78665, -655, 3848, -1258, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78698, -690, 3838, -1243, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78730, -679, 3864, -1239, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78763, -669, 3856, -1236, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78796, -651, 3849, -1290, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78836, -679, 3831, -1209, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78876, -661, 3846, -1283, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78916, -671, 3826, -1228, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78956, -685, 3877, -1250, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
78996, -681, 3857, -1272, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79036, -682, 3805, -1204, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79076, -698, 3855, -1269, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79116, -647, 3862, -1251, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79156, -652, 3837, -1245, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79197, -661, 3857, -1260, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79232, -680, 3827, -1259, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79267, -696, 3816, -1245, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79302, -679, 3812, -1257, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79337, -681, 3859, -1247, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79372, -670, 3854, -1288, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79408, -657, 3807, -1218, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79443, -653, 3849, -1290, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79478, -672, 3840, -1241, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79513, -679, 3860, -1277, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79548, -667, 3814, -1275, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79584, -674, 3823, -1236, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79627, -702, 3852, -1289, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79670, -695, 3824, -1250, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79713, -668, 3814, -1245, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79756, -692, 3837, -1273, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79799, -668, 3855, -1252, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79842, -715, 3828, -1244, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79885, -710, 3820, -1232, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79928, -726, 3888, -1259, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
79971, -691, 3858, -1260, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80014, -696, 3818, -1260, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80052, -703, 3817, -1236, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80090, -714, 3855, -1251, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80128, -692, 3847, -1246, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80166, -668, 3836, -1255, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80205, -669, 3832, -1274, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80243, -686, 3857, -1263, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80281, -676, 3845, -1245, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80319, -711, 3827, -1268, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80357, -710, 3820, -1247, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80396, -672, 3835, -1261, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80431, -697, 3802, -1238, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80466, -690, 3826, -1235, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80501, -699, 3827, -1259, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80537, -685, 3840, -1212, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80572, -688, 3850, -1260, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80607, -712, 3797, -1226, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80642, -682, 3865, -1243, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80678, -715, 3870, -1258, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80713, -683, 3791, -1208, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80748, -694, 3803, -1214, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80784, -677, 3885, -1260, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80826, -651, 3834, -1228, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80869, -677, 3819, -1235, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80912, -687, 3798, -1254, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80954, -707, 3864, -1252, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
80997, -691, 3824, -1245, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81040, -691, 3787, -1296, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81082, -656, 3922, -1351, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81125, -604, 3808, -1222, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81168, -665, 3822, -1252, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81211, -628, 3934, -1362, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81244, -645, 3843, -1283, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81277, -667, 3836, -1327, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81311, -642, 3756, -1314, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81344, -655, 3811, -1341, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81378, -610, 3869, -1356, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81411, -608, 3827, -1354, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81445, -579, 3836, -1388, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81478, -625, 3824, -1358, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81512, -628, 3798, -1384, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81545, -662, 3830, -1349, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81579, -629, 3794, -1380, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81628, -602, 3792, -1352, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81677, -626, 3814, -1387, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81726, -669, 3812, -1372, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81775, -612, 3850, -1396, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81824, -606, 3770, -1394, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81873, -592, 3767, -1386, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81922, -656, 3819, -1422, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
81971, -617, 3752, -1392, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82020, -619, 3794, -1379, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82070, -630, 3890, -1409, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82102, -630, 3825, -1410, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82134, -635, 3771, -1392, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82167, -623, 3798, -1387, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82199, -563, 3773, -1461, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82232, -535, 3774, -1438, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82264, -557, 3789, -1430, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82296, -581, 3868, -1458, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82329, -526, 3785, -1446, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82361, -526, 3742, -1413, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82394, -612, 3785, -1359, 108, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82430, -626, 3829, -1414, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82466, -585, 3822, -1395, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82503, -564, 3813, -1407, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82539, -533, 3779, -1429, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82576, -484, 3791, -1425, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82612, -557, 3814, -1400, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82649, -536, 3800, -1398, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82685, -547, 3804, -1409, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82722, -575, 3833, -1367, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82758, -581, 3781, -1409, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82795, -584, 3852, -1449, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82835, -581, 3833, -1385, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82875, -524, 3779, -1312, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82916, -570, 3794, -1374, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82956, -523, 3826, -1413, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
82997, -551, 3676, -1269, 107, f0d872b5-6076-4afb-b577-683975b2e0bb, , berdiri, bersedekap, , 
