44248, -1156, 3584, -1510, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92930, -685, 3761, -1515, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
92968, -658, 3699, -1551, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93006, -638, 3803, -1537, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93044, -665, 3736, -1505, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93082, -622, 3749, -1527, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93121, -628, 3785, -1518, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93159, -553, 3735, -1566, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93197, -556, 3801, -1551, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93235, -614, 3794, -1544, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93274, -606, 3889, -1477, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93312, -498, 3718, -1536, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93350, -571, 3681, -1571, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93388, -645, 3726, -1555, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93427, -591, 3711, -1499, 100, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93466, -476, 3730, -1626, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93506, -545, 3796, -1531, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93546, -537, 3741, -1528, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93586, -574, 3751, -1528, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93625, -542, 3783, -1554, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93665, -541, 3746, -1531, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93705, -574, 3742, -1513, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93745, -556, 3740, -1458, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93784, -545, 3675, -1520, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93824, -509, 3567, -1654, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93864, -673, 3728, -1538, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93904, -701, 3726, -1561, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93944, -609, 3739, -1527, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
93982, -597, 3694, -1568, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94021, -588, 3773, -1572, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94060, -622, 3800, -1569, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94098, -569, 3696, -1584, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94137, -519, 3758, -1509, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94176, -527, 3631, -1513, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94214, -611, 3781, -1527, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94253, -558, 3864, -1626, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94292, -596, 3767, -1531, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94330, -560, 3713, -1550, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94369, -601, 3714, -1560, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94408, -639, 3764, -1559, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94447, -576, 3663, -1549, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94483, -588, 3686, -1561, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94520, -616, 3749, -1598, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
94557, -501, 3976, -1623, 99, 21967116-fd26-497f-bff7-256620086fd0, , berdiri, bersedekap, , 
