14628, -652, 3311, -2407, , b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
58944, -935, 3506, -1767, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
58979, -910, 3517, -1811, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59013, -893, 3486, -1770, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59047, -871, 3464, -1812, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59082, -929, 3627, -1744, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59116, -867, 3631, -1852, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59151, -922, 3668, -1754, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59195, -893, 3498, -1809, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59240, -861, 3560, -1752, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59285, -894, 3602, -1827, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59329, -890, 3590, -1809, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59374, -891, 3602, -1779, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59419, -888, 3559, -1781, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59463, -884, 3571, -1786, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59508, -882, 3573, -1794, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59553, -923, 3591, -1782, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59598, -922, 3533, -1756, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59630, -928, 3545, -1783, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59662, -924, 3591, -1729, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59694, -914, 3571, -1798, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59726, -930, 3604, -1732, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59758, -927, 3548, -1786, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59790, -928, 3544, -1733, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59822, -943, 3547, -1802, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59854, -949, 3607, -1783, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59886, -954, 3567, -1735, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59918, -953, 3565, -1750, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59950, -943, 3575, -1744, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
59991, -915, 3578, -1763, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60033, -925, 3595, -1783, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60075, -924, 3552, -1754, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60116, -922, 3568, -1745, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60158, -943, 3566, -1787, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60200, -961, 3597, -1740, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60241, -937, 3551, -1789, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60283, -937, 3592, -1730, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60325, -960, 3566, -1782, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60367, -948, 3562, -1757, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60408, -946, 3571, -1755, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60449, -960, 3585, -1776, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60491, -916, 3561, -1699, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60532, -966, 3705, -1743, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60574, -989, 3664, -1772, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60615, -951, 3590, -1707, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60656, -982, 3534, -1728, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60698, -966, 3549, -1736, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60739, -944, 3586, -1729, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60781, -950, 3559, -1696, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60816, -960, 3537, -1755, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60851, -963, 3544, -1700, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60886, -889, 3529, -1780, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60921, -929, 3565, -1741, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60956, -974, 3553, -1793, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
60991, -971, 3572, -1746, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61026, -918, 3588, -1830, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61061, -954, 3593, -1824, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61096, -951, 3539, -1745, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61131, -955, 3564, -1799, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61166, -947, 3558, -1791, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61206, -906, 3563, -1807, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61246, -901, 3514, -1775, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61286, -905, 3531, -1799, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61326, -918, 3563, -1808, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61367, -942, 3546, -1794, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61407, -903, 3558, -1798, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61447, -933, 3570, -1827, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61487, -883, 3581, -1791, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61527, -906, 3532, -1813, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61568, -916, 3560, -1817, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61604, -920, 3524, -1805, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61640, -898, 3575, -1855, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61677, -888, 3529, -1804, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61713, -926, 3557, -1828, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61750, -918, 3546, -1795, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61786, -904, 3545, -1833, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61823, -892, 3559, -1816, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61859, -911, 3530, -1808, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61896, -910, 3589, -1837, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61932, -938, 3556, -1813, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
61969, -924, 3552, -1865, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62014, -936, 3579, -1811, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62059, -920, 3576, -1862, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62104, -895, 3557, -1772, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62149, -932, 3548, -1835, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62194, -909, 3556, -1791, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62239, -899, 3531, -1783, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62284, -906, 3553, -1830, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62329, -908, 3552, -1757, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62374, -921, 3569, -1817, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62420, -910, 3578, -1804, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62453, -926, 3557, -1774, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62486, -887, 3582, -1779, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62519, -920, 3560, -1775, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62552, -924, 3566, -1785, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62585, -925, 3564, -1786, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62618, -941, 3565, -1783, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62651, -944, 3606, -1770, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62684, -872, 3569, -1808, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62717, -898, 3558, -1763, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62751, -932, 3584, -1788, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62787, -912, 3592, -1759, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62824, -918, 3582, -1782, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62860, -900, 3561, -1778, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62897, -900, 3549, -1755, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62934, -938, 3601, -1797, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
62970, -929, 3591, -1759, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63007, -918, 3568, -1759, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63044, -950, 3581, -1782, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63080, -934, 3537, -1762, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63117, -925, 3557, -1782, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63154, -927, 3612, -1793, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63195, -913, 3577, -1726, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63236, -956, 3591, -1797, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63277, -930, 3600, -1734, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63319, -922, 3560, -1814, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63360, -908, 3553, -1774, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63401, -919, 3591, -1799, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63443, -929, 3544, -1822, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63484, -899, 3544, -1749, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63525, -927, 3590, -1781, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63567, -942, 3603, -1789, 56, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63601, -934, 3575, -1780, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63636, -917, 3566, -1802, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63671, -925, 3518, -1783, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63706, -943, 3561, -1780, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63741, -945, 3583, -1799, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63776, -930, 3591, -1786, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63811, -967, 3591, -1764, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63846, -915, 3582, -1792, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63881, -905, 3549, -1764, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63916, -948, 3519, -1808, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63951, -967, 3596, -1776, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
63993, -932, 3584, -1791, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64035, -933, 3538, -1794, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64077, -956, 3579, -1771, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64119, -943, 3550, -1764, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64161, -956, 3585, -1771, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64203, -963, 3588, -1749, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64245, -961, 3560, -1777, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64287, -936, 3555, -1748, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64329, -942, 3575, -1754, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64371, -936, 3560, -1788, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64410, -962, 3564, -1759, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64450, -922, 3554, -1814, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64489, -917, 3600, -1738, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64529, -948, 3574, -1790, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64569, -948, 3571, -1753, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64608, -928, 3592, -1790, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64648, -955, 3546, -1786, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64687, -938, 3550, -1754, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64727, -960, 3606, -1781, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64767, -950, 3536, -1752, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64802, -956, 3563, -1766, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64837, -936, 3574, -1765, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64872, -963, 3591, -1773, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64907, -975, 3582, -1740, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64942, -936, 3562, -1771, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
64977, -948, 3555, -1734, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65012, -886, 3572, -1803, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65047, -940, 3558, -1774, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65082, -937, 3547, -1778, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65117, -938, 3576, -1761, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65152, -944, 3578, -1793, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65192, -906, 3558, -1775, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65232, -928, 3557, -1742, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65272, -925, 3575, -1789, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65312, -952, 3559, -1767, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65353, -944, 3582, -1774, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65393, -934, 3530, -1824, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65433, -940, 3569, -1774, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65473, -935, 3549, -1796, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65513, -962, 3573, -1790, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65554, -967, 3569, -1791, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65593, -919, 3572, -1776, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65633, -923, 3565, -1823, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65673, -928, 3549, -1790, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65712, -927, 3557, -1776, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65752, -925, 3547, -1801, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65792, -934, 3522, -1795, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65831, -952, 3569, -1795, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65871, -944, 3568, -1796, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65911, -934, 3554, -1790, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65951, -936, 3560, -1810, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
65988, -919, 3580, -1815, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66026, -948, 3557, -1816, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66064, -936, 3529, -1823, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66102, -952, 3551, -1782, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66140, -921, 3522, -1828, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66177, -931, 3588, -1781, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66215, -958, 3485, -1809, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66253, -947, 3571, -1779, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66291, -952, 3520, -1812, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66329, -915, 3569, -1824, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66367, -885, 3520, -1782, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66405, -921, 3580, -1821, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66444, -917, 3571, -1804, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66483, -904, 3550, -1825, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66521, -906, 3585, -1816, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66560, -910, 3572, -1779, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66599, -930, 3547, -1829, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66637, -938, 3545, -1790, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66676, -939, 3533, -1813, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66715, -923, 3612, -1792, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66754, -912, 3517, -1804, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66793, -895, 3584, -1824, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66833, -928, 3570, -1803, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66873, -913, 3477, -1821, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66913, -872, 3538, -1712, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66953, -893, 3510, -1793, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
66992, -881, 3546, -1833, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67032, -887, 3606, -1839, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67072, -854, 3553, -1815, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67112, -848, 3549, -1832, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67152, -828, 3624, -1836, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67188, -821, 3459, -1709, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67224, -870, 3680, -1815, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67260, -890, 3654, -1813, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67296, -818, 3650, -1811, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67332, -762, 3521, -1750, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67368, -713, 3652, -1717, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67404, -728, 3665, -1751, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67440, -788, 3601, -1775, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67476, -788, 3571, -1698, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67512, -740, 3672, -1753, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67549, -706, 3755, -1825, 57, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67594, -729, 3631, -1741, 58, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67639, -758, 3669, -1748, 58, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
67684, -776, 3678, -1728, 58, b9a4ebb2-c786-47f8-9d5a-a27409b8a868, , berdiri, bersedekap, , 
